2)regulatorName,3)RegulatorGeneName,5)regulatedName,6)function,7)confidenceLevel 
Nac,nac,yihQ,-,S 
Nac,nac,yiiE,-,S 
Nac,nac,yiiF,-,S 
Nac,nac,fdoG,-,S 
Nac,nac,fdhD,-,S 
Nac,nac,yijO,-,S 
Nac,nac,yjaH,+,S 
Nac,nac,yjbB,-,S 
Nac,nac,yjbQ,-,S 
Nac,nac,yjcB,+,S 
Nac,nac,pdeC,+,S 
Nac,nac,yjcF,+,S 
Nac,nac,nrfF,+,S 
Nac,nac,nrfG,+,S 
Nac,nac,yjcO,-,S 
Nac,nac,nupC,-+,W 
Nac,nac,htrE,-,S 
Nac,nac,rfbC,+,S 
Nac,nac,yehE,-,S 
Nac,nac,bglX,+,S 
Nac,nac,yeiH,+,S 
Nac,nac,yejB,-,S 
Nac,nac,yejG,-,S 
Nac,nac,lapC,-,S 
Nac,nac,ccmH,-,S 
Nac,nac,ccmB,-,S 
Nac,nac,ccmA,-,S 
Nac,nac,napC,-,S 
Nac,nac,napB,-,S 
Nac,nac,secG,-,S 
Nac,nac,yeiE,-,S 
Nac,nac,prfC,-,S 
Nac,nac,rhtA,-,S 
Nac,nac,nlpE,-,S 
Nac,nac,yaeF,-,S 
Nac,nac,cobT,-,S 
Nac,nac,gspM,+,S 
Nac,nac,ygaC,-,S 
Nac,nac,waaF,-,S 
Nac,nac,yhhQ,+,S 
Nac,nac,yhiJ,-,S 
Nac,nac,mdtE,+,S 
Nac,nac,gadX,-,S 
Nac,nac,yhjD,-,S 
Nac,nac,yhjE,+,S 
Nac,nac,yiaD,-,S 
Nac,nac,wecH,+,S 
Nac,nac,yadM,-,S 
Nac,nac,cdaR,-,S 
Nac,nac,yfaE,-,S 
Nac,nac,ygiL,+,S 
Nac,nac,ppnN,-,S 
Nac,nac,yecD,+,S 
Nac,nac,yecE,+,S 
Nac,nac,ybgE,+,S 
Nac,nac,iaaA,+,S 
Nac,nac,rfbB,-,S 
Nac,nac,gatA,-,S 
Nac,nac,tomB,+,S 
Nac,nac,ygiM,-,S 
Nac,nac,yfiL,+,S 
Nac,nac,prmB,-,S 
Nac,nac,yjeM,-,S 
Nac,nac,cycA,+,S 
Nac,nac,ybaL,-,S 
Nac,nac,ygiN,-,S 
Nac,nac,lpxH,-,S 
Nac,nac,ycaK,+,S 
Nac,nac,ygjI,-,S 
Nac,nac,exuT,-,S 
Nac,nac,kbaY,+,S 
Nac,nac,yecF,-,S 
Nac,nac,pitB,+,S 
Nac,nac,cobU,-,S 
Nac,nac,argU,+,S 
Nac,nac,asnT,-,S 
Nac,nac,asnV,-,S 
Nac,nac,leuU,-,S 
Nac,nac,metY,-,S 
Nac,nac,selC,+,S 
Nac,nac,spf,-,S 
Nac,nac,rplU,-,S 
Nac,nac,yohO,-,S 
Nac,nac,yciZ,-,S 
Nac,nac,sibE,-,S 
Nac,nac,shoB,+,S 
Nac,nac,ecnA,-,S 
Nac,nac,sibA,+,S 
Nac,nac,mgtS,+,S 
Nac,nac,tff,-,S 
Nac,nac,micC,+,S 
Nac,nac,yoeB,-,S 
Nac,nac,ecnB,-,S 
Nac,nac,torI,+,S 
Nac,nac,caiF,-,S 
Nac,nac,yafV,+,S 
Nac,nac,ivy,+,S 
Nac,nac,dpaA,+,S 
Nac,nac,yafQ,-,S 
Nac,nac,dinJ,-,S 
Nac,nac,yafN,-,S 
Nac,nac,yafO,-,S 
Nac,nac,yagU,+,S 
Nac,nac,ykgL,-,S 
Nac,nac,ykgE,-,S 
Nac,nac,ykgH,-,S 
Nac,nac,yaiS,+,S 
Nac,nac,tauA,-,S 
Nac,nac,yaiY,-,S 
Nac,nac,yaiZ,+,S 
Nac,nac,thiL,-,S 
Nac,nac,yajO,-,S 
Nac,nac,allR,+,S 
Nac,nac,allW,+,S 
Nac,nac,glxK,-,S 
Nac,nac,ybcK,+,S 
Nac,nac,borD,-,S 
Nac,nac,ybcV,-,S 
Nac,nac,ybdK,+,S 
Nac,nac,dsbG,+,S 
Nac,nac,uspG,-,S 
Nac,nac,ybdR,-,S 
Nac,nac,nadD,-,S 
Nac,nac,ybeQ,+,S 
Nac,nac,ybeR,+,S 
Nac,nac,ybeT,+,S 
Nac,nac,ybeU,-,S 
Nac,nac,ybhD,+,S 
Nac,nac,ybhH,-,S 
Nac,nac,ybhI,-,S 
Nac,nac,ybhM,+,S 
Nac,nac,mcbA,-,S 
Nac,nac,rlmF,+,S 
Nac,nac,ybjP,+,S 
Nac,nac,ybjQ,+,S 
Nac,nac,ybjX,-,S 
Nac,nac,macA,-,S 
Nac,nac,ycaN,+,S 
Nac,nac,ssuE,-,S 
Nac,nac,elfA,+,S 
Nac,nac,elfG,-,S 
Nac,nac,yccM,-,S 
Nac,nac,rutB,+,S 
Nac,nac,pgaA,+,S 
Nac,nac,dgcT,-,S 
Nac,nac,bssS,+,S 
Nac,nac,rluE,+,S 
Nac,nac,ycgX,+,S 
Nac,nac,ycgJ,-,S 
Nac,nac,dhaK,-,S 
Nac,nac,dhaR,+,S 
Nac,nac,ycgV,+,S 
Nac,nac,ymjA,-,S 
Nac,nac,abgA,-,S 
Nac,nac,abgR,-,S 
Nac,nac,ydaT,-,S 
Nac,nac,ydaU,+,S 
Nac,nac,ynaK,+,S 
Nac,nac,stfR,-,S 
Nac,nac,tfaR,-,S 
Nac,nac,pinR,-,S 
Nac,nac,ompN,-,S 
Nac,nac,feaR,-+,W 
Nac,nac,ydcI,+,S 
Nac,nac,ydcS,+,S 
Nac,nac,ydcT,+,S 
Nac,nac,ydcU,+,S 
Nac,nac,ydcV,+,S 
Nac,nac,patD,+,S 
Nac,nac,ortT,-,S 
Nac,nac,ydcY,-,S 
Nac,nac,ydcZ,-,S 
Nac,nac,curA,-,S 
Nac,nac,ansP,-,S 
Nac,nac,ddpC,-,S 
Nac,nac,ydeP,-,S 
Nac,nac,ydeQ,-,S 
Nac,nac,yneK,+,S 
Nac,nac,ydfK,-,S 
Nac,nac,pinQ,-,S 
Nac,nac,tfaQ,-,S 
Nac,nac,ydfR,-,S 
Nac,nac,ynfA,-,S 
Nac,nac,ynfB,+,S 
Nac,nac,ynfD,-,S 
Nac,nac,ynfE,-,S 
Nac,nac,ynfF,-,S 
Nac,nac,ynfG,+,S 
Nac,nac,bidA,-,S 
Nac,nac,ydgH,-,S 
Nac,nac,fumD,-,S 
Nac,nac,ydiL,+,S 
Nac,nac,ydiM,-,S 
Nac,nac,ydiO,-,S 
Nac,nac,ydiP,-,S 
Nac,nac,rflP,+,S 
Nac,nac,ydiY,-,S 
Nac,nac,yniB,-,S 
Nac,nac,hxpB,-,S 
Nac,nac,cho,-,S 
Nac,nac,ynjF,+,S 
Nac,nac,nudG,-,S 
Nac,nac,ynjH,-,S 
Nac,nac,yobF,+,S 
Nac,nac,kdgR,-,S 
Nac,nac,yebQ,-,S 
Nac,nac,rsmF,-,S 
Nac,nac,yobA,+,S 
Nac,nac,yobB,-,S 
Nac,nac,znuA,-,S 
Nac,nac,uspC,+,S 
Nac,nac,ftnB,+,S 
Nac,nac,dcyD,+,S 
Nac,nac,yedL,-,S 
Nac,nac,hchA,-,S 
Nac,nac,hprR,-,S 
Nac,nac,mtfA,-,S 
Nac,nac,shiA,-,S 
Nac,nac,nac,-,C 
Nac,nac,yeeZ,-,S 
Nac,nac,ugd,-,S 
Nac,nac,wcaF,+,S 
Nac,nac,wcaE,+,S 
Nac,nac,wzc,-,S 
Nac,nac,wzb,-,S 
Nac,nac,wza,-,S 
Nac,nac,yegH,+,S 
Nac,nac,yegL,-,S 
Nac,nac,yegR,-,S 
Nac,nac,yfbK,-,S 
Nac,nac,yfbL,+,S 
Nac,nac,yfbV,-,S 
Nac,nac,yfcO,-,S 
Nac,nac,yfcP,-,S 
Nac,nac,emrK,-,S 
Nac,nac,yfdE,-,S 
Nac,nac,yfdV,+,S 
Nac,nac,alaC,-,S 
Nac,nac,mntH,-,S 
Nac,nac,pdxK,-,S 
Nac,nac,yfeK,+,S 
Nac,nac,yfeS,-,S 
Nac,nac,eutS,+,S 
Nac,nac,pdeF,-,S 
Nac,nac,yfgG,+,S 
Nac,nac,yfgH,-,S 
Nac,nac,csiE,-,S 
Nac,nac,hcaR,+,S 
Nac,nac,yfhL,-,S 
Nac,nac,yfiR,-,S 
Nac,nac,yfjI,-,S 
Nac,nac,abpA,-,S 
Nac,nac,rnlB,-,S 
Nac,nac,ileY,+,S 
Nac,nac,glaH,-,S 
Nac,nac,ygaV,-,S 
Nac,nac,ygaP,-,S 
Nac,nac,ygaM,-,S 
Nac,nac,ygaZ,-,S 
Nac,nac,pphB,-,S 
Nac,nac,ispD,-,S 
Nac,nac,queD,-,S 
Nac,nac,ygcO,-,S 
Nac,nac,ygcP,-,S 
Nac,nac,ygcS,-,S 
Nac,nac,ygcE,-,S 
Nac,nac,gudX,-,S 
Nac,nac,queF,-,S 
Nac,nac,ygdR,-,S 
Nac,nac,kduI,-,S 
Nac,nac,yqeH,+,S 
Nac,nac,yqeJ,+,S 
Nac,nac,yqeK,+,S 
Nac,nac,ygeG,-,S 
Nac,nac,xdhA,-,S 
Nac,nac,yqeB,-,S 
Nac,nac,scpB,-,S 
Nac,nac,srsR,-,S 
Nac,nac,yggP,-,S 
Nac,nac,yghG,+,S 
Nac,nac,glcA,+,S 
Nac,nac,yghS,-,S 
Nac,nac,yghT,-,S 
Nac,nac,dkgA,-,S 
Nac,nac,ygiZ,-,S 
Nac,nac,ygjH,+,S 
Nac,nac,yhaI,-,S 
Nac,nac,yraH,-,S 
Nac,nac,ubiT,-,S 
Nac,nac,ubiU,-,S 
Nac,nac,yhbX,+,S 
Nac,nac,yhcC,+,S 
Nac,nac,yhcD,-,S 
Nac,nac,nanK,+,S 
Nac,nac,yhdV,-,S 
Nac,nac,gspG,-,S 
Nac,nac,gspH,-,S 
Nac,nac,yhfL,-,S 
Nac,nac,yhfZ,-,S 
Nac,nac,yhhZ,-,S 
Nac,nac,yrhB,+,S 
Nac,nac,insK,+,S 
Nac,nac,yjeH,-,S 
Nac,nac,yjeJ,-,S 
Nac,nac,blc,-,S 
Nac,nac,yjfZ,-,S 
Nac,nac,ytfB,+,S 
Nac,nac,fklB,-,S 
Nac,nac,ytfJ,+,S 
Nac,nac,ytfK,-,S 
Nac,nac,ytfP,-,S 
Nac,nac,yjgH,-,S 
Nac,nac,yjgM,+,S 
Nac,nac,yjgN,-,S 
Nac,nac,yjhI,-,S 
Nac,nac,fhuF,-,S 
Nac,nac,feaB,-,S 
Nac,nac,nrdG,-,S 
Nac,nac,uxaC,-,S 
Nac,nac,hcaE,+,S 
SlyA,slyA,fecI,-,S 
SlyA,slyA,fecR,-,S 
SlyA,slyA,leuO,+,S 
SlyA,slyA,gspO,+,S 
SlyA,slyA,rsd,+,S 
SlyA,slyA,gspM,+,S 
SlyA,slyA,pagP,+,W 
SlyA,slyA,sgcA,-,S 
SlyA,slyA,sgcC,-,S 
SlyA,slyA,sgcX,-,S 
SlyA,slyA,mdtM,+,S 
SlyA,slyA,cas2,+,S 
SlyA,slyA,rmf,+,S 
SlyA,slyA,sgcB,-,S 
SlyA,slyA,elfA,+,S 
SlyA,slyA,hlyE,+,S 
SlyA,slyA,paaA,+,S 
SlyA,slyA,paaB,+,S 
SlyA,slyA,paaC,+,S 
SlyA,slyA,paaD,+,S 
SlyA,slyA,paaE,+,S 
SlyA,slyA,paaF,+,S 
SlyA,slyA,paaG,+,S 
SlyA,slyA,paaH,+,S 
SlyA,slyA,paaI,+,S 
SlyA,slyA,paaJ,+,S 
SlyA,slyA,paaK,+,S 
SlyA,slyA,slyA,+,C 
SlyA,slyA,cas1,+,S 
SlyA,slyA,casE,+,S 
SlyA,slyA,casD,+,S 
SlyA,slyA,casC,+,S 
SlyA,slyA,casB,+,S 
SlyA,slyA,casA,+,S 
SlyA,slyA,gspC,+,S 
SlyA,slyA,gspD,+,S 
SlyA,slyA,gspE,+,S 
SlyA,slyA,gspF,+,S 
SlyA,slyA,gspG,+,S 
SlyA,slyA,gspH,+,S 
SlyA,slyA,gspI,+,S 
SlyA,slyA,gspJ,+,S 
SlyA,slyA,gspK,+,S 
SlyA,slyA,gspL,+,S 
SlyA,slyA,sgcR,-,S 
SlyA,slyA,sgcE,-,S 
SlyA,slyA,sgcQ,-,S 
SlyA,slyA,yjiN,+,S 
HipAB,hipB;hipA,hipB,-,S 
HipAB,hipB;hipA,hipA,-,S 
HipAB,hipB;hipA,mazE,-,S 
HipAB,hipB;hipA,relA,-,S 
HipAB,hipB;hipA,mazF,-,S 
CsqR,csqR,yihS,-,S 
CsqR,csqR,yihT,-,S 
CsqR,csqR,yihU,-,S 
CsqR,csqR,yihV,-,S 
CsqR,csqR,csqR,-,S 
YcjW,ycjW,ymjB,-,S 
YcjW,ycjW,ycjM,-,S 
YcjW,ycjW,ycjN,-,S 
YcjW,ycjW,ycjO,-,S 
YcjW,ycjW,ycjP,-,S 
YcjW,ycjW,ycjQ,-,S 
YcjW,ycjW,ycjR,-,S 
YcjW,ycjW,ycjS,-,S 
YcjW,ycjW,ycjT,-,S 
YcjW,ycjW,ycjU,-,S 
YcjW,ycjW,ycjV,-,S 
YcjW,ycjW,ompG,-,S 
HicB,hicB,hicA,-,C 
HicB,hicB,hicB,-,C 
YdeO,ydeO,appA,+,S 
YdeO,ydeO,hyaA,+,S 
YdeO,ydeO,hyaB,+,S 
YdeO,ydeO,hyaC,+,S 
YdeO,ydeO,hyaD,+,S 
YdeO,ydeO,hyaE,+,S 
YdeO,ydeO,hyaF,+,S 
YdeO,ydeO,nhaR,+,S 
YdeO,ydeO,appB,+,S 
YdeO,ydeO,appC,+,S 
YdeO,ydeO,gadE,+,S 
YdeO,ydeO,yiiS,+,S 
YdeO,ydeO,uspD,+,S 
YdeO,ydeO,dctR,+,S 
YdeO,ydeO,slp,+,S 
YdeO,ydeO,mdtE,+,S 
YdeO,ydeO,mdtF,+,S 
YdeO,ydeO,gadW,+,S 
YdeO,ydeO,appX,+,S 
YdeO,ydeO,gadF,+,S 
YdeO,ydeO,ydeO,-,W 
YdeO,ydeO,safA,-,W 
UxuR,uxuR,fliC,-,W 
UxuR,uxuR,uidA,-,W 
UxuR,uxuR,uxuA,-,W 
UxuR,uxuR,uidB,-,W 
UxuR,uxuR,gntP,-,C 
UxuR,uxuR,exuR,-,S 
UxuR,uxuR,uxuB,-,C 
UxuR,uxuR,uxuR,-,W 
UxuR,uxuR,uidC,-,W 
UxuR,uxuR,lgoR,-,S 
UxuR,uxuR,lgoD,-,S 
MntR,mntR,dps,-,W 
MntR,mntR,mntS,-,S 
MntR,mntR,rybA,-,S 
MntR,mntR,mntP,+,W 
MntR,mntR,mntH,-,S 
FrlR,frlR,frlA,-,C 
FrlR,frlR,frlB,-,C 
FrlR,frlR,frlC,-,C 
FrlR,frlR,frlD,-,C 
FrlR,frlR,frlR,-,C 
BirA,birA,bioA,-,S 
BirA,birA,bioB,-,S 
BirA,birA,bioC,-,S 
BirA,birA,bioD,-,S 
BirA,birA,bioF,-,S 
GcvA,gcvA,gcvH,-+,C 
GcvA,gcvA,gcvT,-+,C 
GcvA,gcvA,gcvA,-,C 
GcvA,gcvA,gcvP,-+,C 
GcvA,gcvA,gcvB,+,C 
DeoR,deoR,deoA,-,S 
DeoR,deoR,deoB,-,S 
DeoR,deoR,deoC,-,S 
DeoR,deoR,deoD,-,S 
DeoR,deoR,nupG,-,W 
DeoR,deoR,tsx,-,S 
NrdR,nrdR,nrdA,-,C 
NrdR,nrdR,nrdB,-,C 
NrdR,nrdR,nrdD,-,S 
NrdR,nrdR,yfaE,-,C 
NrdR,nrdR,nrdF,-,S 
NrdR,nrdR,nrdE,-,S 
NrdR,nrdR,nrdH,-,S 
NrdR,nrdR,nrdI,-,S 
NrdR,nrdR,nrdG,-,S 
SrlR,srlR,srlE,-,W 
SrlR,srlR,srlB,-,W 
SrlR,srlR,srlD,-,W 
SrlR,srlR,gutM,-,W 
SrlR,srlR,gutQ,-,W 
SrlR,srlR,srlR,-,W 
SrlR,srlR,srlA,-,W 
GatR,gatR,gatA,-,W 
GatR,gatR,gatB,-,W 
GatR,gatR,gatC,-,W 
GatR,gatR,gatD,-,W 
GatR,gatR,gatY,-,W 
GatR,gatR,gatZ,-,W 
DinJ-YafQ,yafQ;dinJ,cspE,-,C 
DinJ-YafQ,yafQ;dinJ,yafQ,-,C 
DinJ-YafQ,yafQ;dinJ,dinJ,-,C 
CysB,cysB,cysA,+,S 
CysB,cysB,cysB,-,W 
CysB,cysB,cysC,+,S 
CysB,cysB,cysD,+,S 
CysB,cysB,cysH,+,W 
CysB,cysB,cysI,+,W 
CysB,cysB,cysJ,+,W 
CysB,cysB,cysK,+,C 
CysB,cysB,cysM,+,S 
CysB,cysB,cysN,+,S 
CysB,cysB,cysP,+,S 
CysB,cysB,cysU,+,S 
CysB,cysB,cysW,+,S 
CysB,cysB,dgcZ,+,W 
CysB,cysB,ssuB,-,S 
CysB,cysB,tauD,+,S 
CysB,cysB,tauA,+,S 
CysB,cysB,tauB,+,S 
CysB,cysB,tauC,+,S 
CysB,cysB,ybdN,+,W 
CysB,cysB,ssuC,-,S 
CysB,cysB,ssuD,-,S 
CysB,cysB,ssuA,-,S 
CysB,cysB,ssuE,-,S 
CysB,cysB,ariR,+,W 
CysB,cysB,yciW,+,W 
CysB,cysB,hslJ,-,S 
CysB,cysB,tcyP,+,W 
CysB,cysB,yoaC,+,W 
CysB,cysB,tcyJ,+,W 
CysB,cysB,cbl,+,S 
CysB,cysB,yfbR,+,W 
CysB,cysB,ygeH,+,W 
NtrC,glnG,hisM,+,S 
NtrC,glnG,argT,+,S 
NtrC,glnG,glnA,-+,S 
NtrC,glnG,glnG,-+,C 
NtrC,glnG,glnH,-+,S 
NtrC,glnG,glnL,-+,C 
NtrC,glnG,glnP,-+,S 
NtrC,glnG,glnQ,-+,S 
NtrC,glnG,hisP,+,S 
NtrC,glnG,relA,+,S 
NtrC,glnG,potF,+,W 
NtrC,glnG,potG,+,W 
NtrC,glnG,potH,+,W 
NtrC,glnG,potI,+,W 
NtrC,glnG,amtB,+,W 
NtrC,glnG,rpoE,+,S 
NtrC,glnG,hisJ,+,S 
NtrC,glnG,hisQ,+,S 
NtrC,glnG,glnK,+,W 
NtrC,glnG,rseA,+,S 
NtrC,glnG,yhdW,+,S 
NtrC,glnG,yhdX,+,S 
NtrC,glnG,yhdY,+,S 
NtrC,glnG,yhdZ,+,S 
NtrC,glnG,rseD,+,S 
NtrC,glnG,rutG,+,S 
NtrC,glnG,rutF,+,S 
NtrC,glnG,rutE,+,S 
NtrC,glnG,rutD,+,S 
NtrC,glnG,rutC,+,S 
NtrC,glnG,rutB,+,S 
NtrC,glnG,rutA,+,S 
NtrC,glnG,ddpF,+,S 
NtrC,glnG,ddpD,+,S 
NtrC,glnG,ddpC,+,S 
NtrC,glnG,ddpB,+,S 
NtrC,glnG,ddpA,+,S 
NtrC,glnG,ddpX,+,S 
NtrC,glnG,astE,+,C 
NtrC,glnG,astB,+,C 
NtrC,glnG,astD,+,C 
NtrC,glnG,astA,+,C 
NtrC,glnG,astC,+,C 
NtrC,glnG,yeaG,+,W 
NtrC,glnG,yeaH,+,W 
NtrC,glnG,cbl,+,W 
NtrC,glnG,nac,+,W 
NtrC,glnG,rseC,+,S 
NtrC,glnG,rseB,+,S 
NtrC,glnG,patA,+,W 
NtrC,glnG,glnZ,-+,C 
NanR,nanR,fimB,+,C 
NanR,nanR,nanA,-,C 
NanR,nanR,nanX,-,C 
NanR,nanR,nanT,-,C 
NanR,nanR,nanQ,-,C 
NanR,nanR,nanK,-,C 
NanR,nanR,nanE,-,C 
NanR,nanR,nanY,-,C 
NanR,nanR,nanS,-,C 
NanR,nanR,nanM,-,C 
NanR,nanR,nanC,-,C 
AlaS,alaS,alaS,-,C 
MhpR,mhpR,mhpE,+,C 
MhpR,mhpR,mhpA,+,C 
MhpR,mhpR,mhpB,+,C 
MhpR,mhpR,mhpC,+,C 
MhpR,mhpR,mhpD,+,C 
MhpR,mhpR,mhpF,+,C 
BluR,bluR,ycgZ,-,C 
BluR,bluR,ymgA,-,C 
BluR,bluR,ariR,-,C 
BluR,bluR,ymgC,-,C 
PdhR,pdhR,aceE,-,C 
PdhR,pdhR,aceF,-,C 
PdhR,pdhR,cyoA,-,C 
PdhR,pdhR,cyoB,-,C 
PdhR,pdhR,cyoC,-,C 
PdhR,pdhR,cyoD,-,C 
PdhR,pdhR,cyoE,-,C 
PdhR,pdhR,ddlB,-,S 
PdhR,pdhR,lpxC,-,S 
PdhR,pdhR,fadL,+,W 
PdhR,pdhR,fecA,+,W 
PdhR,pdhR,fecB,+,W 
PdhR,pdhR,fecC,+,W 
PdhR,pdhR,fecD,+,W 
PdhR,pdhR,fecE,+,W 
PdhR,pdhR,ftsA,-,S 
PdhR,pdhR,ftsI,-,S 
PdhR,pdhR,ftsQ,-,S 
PdhR,pdhR,ftsW,-,S 
PdhR,pdhR,ftsZ,-,S 
PdhR,pdhR,hemL,-,W 
PdhR,pdhR,hha,-,W 
PdhR,pdhR,lpd,-,C 
PdhR,pdhR,mraY,-,S 
PdhR,pdhR,murC,-,S 
PdhR,pdhR,murD,-,S 
PdhR,pdhR,murE,-,S 
PdhR,pdhR,murF,-,S 
PdhR,pdhR,murG,-,S 
PdhR,pdhR,ndh,-,C 
PdhR,pdhR,ppsA,+,C 
PdhR,pdhR,mraZ,-,S 
PdhR,pdhR,rsmH,-,S 
PdhR,pdhR,ftsL,-,S 
PdhR,pdhR,pdhR,-,C 
PdhR,pdhR,ppsR,+,C 
PdhR,pdhR,grcA,-,S 
PdhR,pdhR,lldP,-,C 
PdhR,pdhR,tomB,-,W 
PdhR,pdhR,glcB,-,C 
PdhR,pdhR,acpP,+,C 
PdhR,pdhR,ftsO,-,S 
PdhR,pdhR,glcF,-,C 
PdhR,pdhR,fadH,+,W 
PdhR,pdhR,fadE,+,C 
PdhR,pdhR,gmhA,+,C 
PdhR,pdhR,fadM,+,W 
PdhR,pdhR,ybcV,+,C 
PdhR,pdhR,ybcW,+,C 
PdhR,pdhR,fumD,+,C 
PdhR,pdhR,glcA,-,C 
PdhR,pdhR,glcG,-,C 
PdhR,pdhR,glcE,-,C 
PdhR,pdhR,glcD,-,C 
MurR,murR,murR,-+,S 
MurR,murR,murQ,-,C 
MurR,murR,murP,-,C 
RhaS,rhaS,rhaR,+,S 
RhaS,rhaS,rhaS,+,S 
RhaS,rhaS,rhaT,+,C 
RhaS,rhaS,rhaD,+,C 
RhaS,rhaS,rhaA,+,C 
RhaS,rhaS,rhaB,+,C 
RutR,rutR,carA,+,C 
RutR,rutR,carB,+,C 
RutR,rutR,fepB,-,S 
RutR,rutR,gadW,-,S 
RutR,rutR,gadX,-,S 
RutR,rutR,rutR,-,C 
RutR,rutR,rutG,-,C 
RutR,rutR,rutF,-,C 
RutR,rutR,rutE,-,C 
RutR,rutR,rutD,-,C 
RutR,rutR,rutC,-,C 
RutR,rutR,rutB,-,C 
RutR,rutR,rutA,-,C 
RutR,rutR,pdeR,-,W 
RutR,rutR,nemR,-,S 
RutR,rutR,nemA,-,S 
RutR,rutR,gloA,-,S 
GlrR,glrR,rpoE,+,S 
GlrR,glrR,rseA,+,S 
GlrR,glrR,rseD,+,S 
GlrR,glrR,glmY,+,C 
GlrR,glrR,rseC,+,S 
GlrR,glrR,rseB,+,S 
MalT,malT,lamB,+,C 
MalT,malT,malE,+,C 
MalT,malT,malF,+,C 
MalT,malT,malG,+,C 
MalT,malT,malK,+,C 
MalT,malT,malM,+,C 
MalT,malT,malP,+,C 
MalT,malT,malQ,+,S 
MalT,malT,malZ,+,W 
MalT,malT,malS,+,W 
MalT,malT,malH,+,C 
ArsR,arsR,arsR,-,S 
ArsR,arsR,arsB,-,S 
ArsR,arsR,arsC,-,S 
LsrR,lsrR,lsrK,-,C 
LsrR,lsrR,lsrR,-,C 
LsrR,lsrR,lsrA,-,C 
LsrR,lsrR,lsrC,-,C 
LsrR,lsrR,lsrD,-,C 
LsrR,lsrR,lsrB,-,C 
LsrR,lsrR,lsrF,-,C 
LsrR,lsrR,lsrG,-,C 
LsrR,lsrR,tam,-,C 
PhoP,phoP,argD,-,W 
PhoP,phoP,cysB,+,W 
PhoP,phoP,fadL,+,W 
PhoP,phoP,glgA,+,W 
PhoP,phoP,glgB,+,W 
PhoP,phoP,glgC,+,W 
PhoP,phoP,glgP,+,W 
PhoP,phoP,glgX,+,W 
PhoP,phoP,hemL,+,S 
PhoP,phoP,metB,+,W 
PhoP,phoP,metL,+,W 
PhoP,phoP,nagA,+,S 
PhoP,phoP,ompT,+,C 
PhoP,phoP,phoP,-+,S 
PhoP,phoP,phoQ,-+,S 
PhoP,phoP,purD,+,W 
PhoP,phoP,purH,+,W 
PhoP,phoP,tolC,+,W 
PhoP,phoP,ygiB,+,W 
PhoP,phoP,ygiC,+,W 
PhoP,phoP,rstB,+,S 
PhoP,phoP,malS,+,W 
PhoP,phoP,hdeA,+,S 
PhoP,phoP,hdeB,+,S 
PhoP,phoP,yhiD,+,S 
PhoP,phoP,hdeD,+,S 
PhoP,phoP,gadE,+,W 
PhoP,phoP,acrA,-,W 
PhoP,phoP,acrB,-,W 
PhoP,phoP,rsd,-,S 
PhoP,phoP,pagP,+,W 
PhoP,phoP,treR,-,C 
PhoP,phoP,gadW,+,S 
PhoP,phoP,mgtA,+,C 
PhoP,phoP,rmf,-,S 
PhoP,phoP,ryjB,+,W 
PhoP,phoP,mgrR,+,W 
PhoP,phoP,mgtL,+,C 
PhoP,phoP,gadF,+,W 
PhoP,phoP,mgtS,+,W 
PhoP,phoP,borD,+,S 
PhoP,phoP,ybjG,+,W 
PhoP,phoP,clpS,-,S 
PhoP,phoP,rutG,+,W 
PhoP,phoP,rutF,+,W 
PhoP,phoP,rutE,+,W 
PhoP,phoP,rutD,+,W 
PhoP,phoP,rutC,+,W 
PhoP,phoP,rutB,+,W 
PhoP,phoP,rutA,+,W 
PhoP,phoP,iraM,+,S 
PhoP,phoP,ydeO,-,S 
PhoP,phoP,safA,-,S 
PhoP,phoP,ydeP,-,W 
PhoP,phoP,rstA,+,S 
PhoP,phoP,slyB,-+,S 
PhoP,phoP,mgrB,+,S 
PhoP,phoP,queE,+,S 
PhoP,phoP,yrbL,+,S 
PhoP,phoP,dcuD,-,W 
RstA,rstA,narG,+,W 
RstA,rstA,narH,+,W 
RstA,rstA,narI,+,W 
RstA,rstA,narJ,+,W 
RstA,rstA,ompF,-,W 
RstA,rstA,csgG,-,S 
RstA,rstA,csgF,-,S 
RstA,rstA,csgE,-,S 
RstA,rstA,csgD,-,S 
RstA,rstA,asr,+,S 
YefMB,yoeB;yefM,yefM,-,C 
YefMB,yoeB;yefM,yoeB,-,C 
BtsR,btsR,aceE,-,S 
BtsR,btsR,aceF,-,S 
BtsR,btsR,lpd,-,S 
BtsR,btsR,mdh,-,S 
BtsR,btsR,pdhR,-,S 
BtsR,btsR,csgA,-,S 
BtsR,btsR,cspC,-,S 
BtsR,btsR,csgG,-,S 
BtsR,btsR,csgF,-,S 
BtsR,btsR,csgE,-,S 
BtsR,btsR,csgD,-,S 
BtsR,btsR,csgB,-,S 
BtsR,btsR,csgC,-,S 
BtsR,btsR,yobF,-,S 
BtsR,btsR,btsT,+,C 
CpxR,cpxR,acrD,+,S 
CpxR,cpxR,cpxR,+,S 
CpxR,cpxR,aroG,+,S 
CpxR,cpxR,ascF,-,W 
CpxR,cpxR,atpB,+,S 
CpxR,cpxR,atpI,+,S 
CpxR,cpxR,carA,+,S 
CpxR,cpxR,carB,+,S 
CpxR,cpxR,cheA,-,S 
CpxR,cpxR,cheW,-,S 
CpxR,cpxR,cpxA,+,S 
